trade_date,ts_code
20241009,SZ002376
20241009,SH600728
20241014,SZ300743
20241014,SZ002322
20241014,SZ002970
20241014,SH603909
20241014,SH600728
20241111,SH603315
20241111,SH605058
20241111,SH603039
20241111,SZ002376
20241111,SH600728
20241119,SZ002491
20241119,SH603577
20241119,SZ300515
20241119,SZ002376
20241119,SH600728
20250107,SH603385
20250107,SZ301022
20250107,SH601002
20250107,SZ300950
20250107,SZ301158
20250310,SZ002857
20250310,SZ001255
20250310,SZ003008
20250310,SH603518
20250310,SZ002457
20250408,SZ300668
20250408,SZ300518
20250408,SH603182
20250408,SZ300673
20250408,SZ300564
20250421,SZ301327
20250421,SZ300479
20250421,SZ300533
20250421,SZ301356
20250421,SZ300379
20250506,SZ301396
20250506,SZ300502
20250506,SZ300210
20250506,SZ300484
20250506,SH603499
20250529,SZ301306
20250529,SZ300410
20250529,SZ300400
20250529,SZ300612
20250529,SZ002198
20250708,SZ301396
20250708,SZ300502
20250708,SH600281
20250708,SZ300879
20250708,SZ300484
20250731,SZ301396
20250731,SZ000526
20250731,SZ300573
20250731,SZ301231
20250731,SZ300850
20250813,SH603259
20250813,SZ300502
20250813,SZ300573
20250813,SZ300850
20250813,SZ301235
20250827,SZ300971
20250827,SZ300502
20250827,SH605305
20250827,SZ301165
20250827,SZ300850
20250902,SH603201
20250902,SZ000404
20250902,SH600894
20250902,SZ002884
20250902,SZ002035
20250910,SZ300743
20250910,SZ300605
20250910,SZ300043
20250910,SH603322
20250910,SZ300615
20251010,SH600502
20251010,SH603995
20251010,SZ000498
20251010,SH603661
20251010,SZ000726
