trade_date,ts_code
20200408,SZ300150
20200408,SH600346
20200408,SH603988
20200409,SH600328
20200409,SH600346
20200409,SZ002626
20200409,SH603988
20200409,SH603776
20200410,SH603360
20200410,SH600328
20200410,SZ002626
20200410,SH603988
20200410,SH603776
20200414,SH603360
20200414,SZ000090
20200414,SZ002626
20200414,SH603988
20200414,SH603776
20200415,SZ002685
20200415,SH603360
20200415,SZ000090
20200415,SH603988
20200415,SH603776
20200416,SZ002685
20200416,SH603360
20200416,SH600328
20200416,SH603988
20200416,SH603776
20200420,SZ000987
20200420,SZ002685
20200420,SH603360
20200420,SH600328
20200420,SH603988
20200422,SZ002685
20200422,SH603360
20200422,SH600328
20200422,SH603988
20200422,SH600211
20200427,SZ000987
20200427,SZ002443
20200427,SH603360
20200427,SH600328
20200427,SZ300433
20200428,SZ000987
20200428,SZ002443
20200428,SZ002626
20200428,SZ300433
20200428,SH600048
20200429,SZ002583
20200429,SZ002443
20200429,SZ002626
20200429,SH601155
20200429,SZ300433
20200430,SZ002443
20200430,SH600657
20200430,SZ002626
20200430,SH603808
20200430,SH601808
20200506,SZ002443
20200506,SH600657
20200506,SH603706
20200506,SH603808
20200506,SH601808
20200525,SZ002443
20200525,SH600657
20200525,SZ002626
20200525,SH603808
20200525,SH601808
20200526,SZ002443
20200526,SH600657
20200526,SH600510
20200526,SH603808
20200526,SH601808
20200528,SZ002443
20200528,SH600657
20200528,SH603808
20200528,SZ002567
20200528,SH601808
20200529,SZ002443
20200529,SH600657
20200529,SH600510
20200529,SZ002567
20200529,SH601808
20200701,SZ002443
20200701,SH603706
20200701,SH600510
20200701,SZ002567
20200701,SH601808
20200702,SZ002443
20200702,SH600657
20200702,SH600510
20200702,SZ002567
20200702,SH601808
20200706,SZ002443
20200706,SH603706
20200706,SH600510
20200706,SZ002567
20200706,SH601808
20200707,SZ002443
20200707,SH603706
20200707,SH600510
20200707,SZ002001
20200707,SH601808
20200708,SZ002443
20200708,SH603706
20200708,SH600510
20200708,SH601872
20200708,SH601808
20200709,SZ002443
20200709,SH600510
20200709,SH601872
20200709,SZ000591
20200709,SH601808
20200710,SZ002443
20200710,SH600510
20200710,SH601872
20200710,SZ300569
20200710,SH601808
20200713,SZ002443
20200713,SH600510
20200713,SZ000421
20200713,SZ300569
20200713,SH601808
20200714,SZ002443
20200714,SH600510
20200714,SZ300690
20200714,SZ300569
20200714,SH601808
20200715,SZ002443
20200715,SZ300129
20200715,SZ300690
20200715,SZ300552
20200715,SZ300569
20200716,SZ002443
20200716,SZ300129
20200716,SZ300552
20200716,SZ300569
20200716,SZ000690
20200803,SZ002443
20200803,SZ300129
20200803,SZ002950
20200803,SZ300552
20200803,SZ300569
20200819,SZ300129
20200819,SZ002367
20200819,SZ002950
20200819,SZ300552
20200819,SZ300569
20200820,SZ300129
20200820,SZ002367
20200820,SZ300552
20200820,SZ300569
20200820,SH601808
20200821,SZ300129
20200821,SZ300552
20200821,SZ000157
20200821,SZ300569
20200821,SH601808
20200824,SZ300129
20200824,SH600266
20200824,SZ300552
20200824,SZ300569
20200824,SH601808
20200826,SZ300129
20200826,SZ002534
20200826,SH600266
20200826,SZ300569
20200826,SZ002327
20200827,SZ002534
20200827,SZ000838
20200827,SZ300569
20200827,SH600846
20200827,SZ002327
20200828,SZ002534
20200828,SH600064
20200828,SH603569
20200828,SH600846
20200828,SZ002327
20200831,SZ002534
20200831,SH600064
20200831,SH603569
20200831,SH600846
20200831,SZ002003
20200901,SZ002534
20200901,SZ000517
20200901,SH600064
20200901,SH600846
20200901,SZ002003
20200909,SZ002534
20200909,SH600761
20200909,SZ000517
20200909,SH600064
20200909,SH600846
20200914,SZ002534
20200914,SZ000517
20200914,SH600064
20200914,SH603569
20200914,SH600846
20200915,SZ002534
20200915,SH600761
20200915,SZ000517
20200915,SH600064
20200915,SH600846
20200916,SZ002534
20200916,SZ000517
20200916,SH600064
20200916,SH603569
20200916,SH600846
20200917,SZ002534
20200917,SH600761
20200917,SZ000517
20200917,SH600064
20200917,SH600846
20200918,SZ002534
20200918,SZ000517
20200918,SH600064
20200918,SH603569
20200918,SH600846
20200921,SZ002534
20200921,SH600887
20200921,SZ000517
20200921,SH600064
20200921,SH600846
20200922,SZ002534
20200922,SZ000517
20200922,SZ000902
20200922,SH600064
20200922,SH600846
20201015,SZ000902
20201015,SZ000517
20201015,SH600064
20201015,SH603569
20201015,SH600846
20201020,SH600887
20201020,SZ000517
20201020,SH600064
20201020,SH603569
20201020,SH600846
20201022,SH600011
20201022,SZ000517
20201022,SH600064
20201022,SH603569
20201022,SH600846
20201023,SH600011
20201023,SH600887
20201023,SZ000517
20201023,SH600064
20201023,SH600846
20201026,SH600177
20201026,SH600887
20201026,SZ000517
20201026,SH600064
20201026,SH600846
20201027,SH600368
20201027,SH600887
20201027,SZ000517
20201027,SH600064
20201027,SH600846
20201028,SH600368
20201028,SH600064
20201028,SH603569
20201028,SH600846
20201028,SZ000544
20201029,SH600266
20201029,SH600368
20201029,SH600028
20201029,SZ002467
20201029,SH603683
20201030,SH601225
20201030,SH600368
20201030,SH600028
20201030,SH600531
20201030,SZ002467
20201102,SH600368
20201102,SZ000581
20201102,SH600028
20201102,SH601857
20201102,SH600571
20201103,SH600368
20201103,SZ000581
20201103,SH600028
20201103,SH600658
20201103,SH600571
20201109,SH600368
20201109,SH600028
20201109,SH600658
20201109,SH603010
20201109,SH600571
20201116,SH600368
20201116,SZ000581
20201116,SH600028
20201116,SH600658
20201116,SH600571
20201118,SH600368
20201118,SH600028
20201118,SH600658
20201118,SH603010
20201118,SH600571
20201125,SH600368
20201125,SZ000581
20201125,SH600028
20201125,SH600658
20201125,SH600571
20201127,SH600368
20201127,SZ000581
20201127,SH600028
20201127,SH603010
20201127,SH600571
20201130,SH600368
20201130,SH600028
20201130,SZ002372
20201130,SH603010
20201130,SH600571
20201203,SH600368
20201203,SZ000581
20201203,SH600028
20201203,SZ002372
20201203,SH600571
20201222,SH600368
20201222,SZ000581
20201222,SZ002322
20201222,SH600028
20201222,SH600571
20201225,SH603326
20201225,SH600368
20201225,SZ000581
20201225,SH600028
20201225,SH600571
20201228,SZ300212
20201228,SH603326
20201228,SH600368
20201228,SH600028
20201228,SH600571
20201231,SH603326
20201231,SH600368
20201231,SH600028
20201231,SZ300146
20201231,SH600571
20210104,SH603326
20210104,SH600368
20210104,SH600028
20210104,SH600658
20210104,SH600571
20210105,SH603326
20210105,SH600368
20210105,SZ002416
20210105,SH600028
20210105,SH600571
20210107,SH603326
20210107,SH600368
20210107,SZ002416
20210107,SH600658
20210107,SH600571
20210108,SH603326
20210108,SZ002416
20210108,SH600658
20210108,SZ002422
20210108,SH600571
20210111,SH603326
20210111,SH600028
20210111,SH600658
20210111,SZ002422
20210111,SH600571
20210112,SH603326
20210112,SH600658
20210112,SZ002422
20210112,SZ002022
20210112,SH600571
20210113,SH603326
20210113,SH600658
20210113,SZ002022
20210113,SH600571
20210113,SZ002274
20210114,SH600368
20210114,SH600028
20210114,SH600658
20210114,SZ002422
20210114,SZ002022
20210115,SH600368
20210115,SZ002422
20210115,SZ002022
20210115,SZ000989
20210115,SZ002274
20210118,SH600368
20210118,SH600028
20210118,SZ002422
20210118,SZ002022
20210118,SZ000989
20210119,SH600368
20210119,SZ002422
20210119,SZ002022
20210119,SZ000989
20210119,SZ002274
20210120,SH600368
20210120,SZ000401
20210120,SZ002022
20210120,SZ000989
20210120,SZ002274
20210121,SZ002020
20210121,SZ000401
20210121,SZ002022
20210121,SZ000989
20210121,SZ002274
20210122,SZ002020
20210122,SH600368
20210122,SZ000401
20210122,SZ000989
20210122,SZ002274
20210125,SZ002020
20210125,SZ000401
20210125,SZ002022
20210125,SZ000989
20210125,SZ002274
20210126,SZ002020
20210126,SH600368
20210126,SZ000401
20210126,SZ002022
20210126,SZ000989
20210127,SZ002020
20210127,SZ002322
20210127,SH600368
20210127,SZ002022
20210127,SZ000989
20210128,SZ002020
20210128,SZ002322
20210128,SZ002022
20210128,SZ000989
20210128,SH603089
20210129,SZ002020
20210129,SH601886
20210129,SZ000989
20210129,SZ300571
20210129,SH603089
20210301,SZ002020
20210301,SH601886
20210301,SZ002022
20210301,SZ000989
20210301,SZ300571
20210302,SZ002020
20210302,SH601886
20210302,SZ000989
20210302,SZ300571
20210302,SH603089
20210305,SZ002020
20210305,SH601886
20210305,SZ002022
20210305,SZ000989
20210305,SZ300571
20210308,SZ002020
20210308,SH601886
20210308,SZ000989
20210308,SZ300571
20210308,SH603089
20210309,SZ002020
20210309,SZ000989
20210309,SZ300571
20210309,SZ300146
20210309,SH603089
20210322,SZ002020
20210322,SZ002022
20210322,SZ300571
20210322,SZ300146
20210322,SH603089
20210323,SZ002020
20210323,SZ002600
20210323,SZ300571
20210323,SZ300146
20210323,SH603089
20210324,SZ002020
20210324,SH600502
20210324,SZ300571
20210324,SZ300146
20210324,SH603089
20210326,SZ002020
20210326,SZ002600
20210326,SH600502
20210326,SZ300571
20210326,SH603089
20210330,SH603985
20210330,SH600502
20210330,SZ002022
20210330,SZ300571
20210330,SH688233
20210331,SH600502
20210331,SZ002022
20210331,SZ300571
20210331,SH603810
20210331,SH603089
20210401,SH600742
20210401,SH600502
20210401,SZ002022
20210401,SZ300571
20210401,SH603089
20210406,SH600742
20210406,SH600502
20210406,SZ300571
20210406,SH603810
20210406,SH603089
20210407,SH600742
20210407,SH603985
20210407,SH600502
20210407,SZ300571
20210407,SH603089
20210408,SH600742
20210408,SZ002677
20210408,SH600502
20210408,SZ300571
20210408,SH603089
20210409,SH600742
20210409,SH600502
20210409,SZ300571
20210409,SH603810
20210409,SH603089
20210413,SH600966
20210413,SZ300571
20210413,SH600683
20210413,SH603089
20210413,SZ000800
20210414,SZ002763
20210414,SH600966
20210414,SZ300571
20210414,SH603089
20210414,SZ000800
20210423,SH600742
20210423,SH600327
20210423,SH600966
20210423,SH603810
20210423,SZ000800
20210426,SH600742
20210426,SZ002763
20210426,SH600327
20210426,SH600966
20210426,SZ000800
20210427,SZ002763
20210427,SH600502
20210427,SH600327
20210427,SH600966
20210427,SZ000800
20210428,SH600729
20210428,SZ002763
20210428,SZ002408
20210428,SH600966
20210428,SZ000800
20210429,SZ000048
20210429,SH603006
20210429,SH603393
20210429,SH600512
20210429,SZ000800
20210430,SZ000048
20210430,SZ002763
20210430,SH603393
20210430,SH600512
20210430,SZ002728
20210506,SZ000048
20210506,SZ002763
20210506,SH603393
20210506,SH603088
20210506,SH600512
20210513,SZ000048
20210513,SH603393
20210513,SH603088
20210513,SH600512
20210513,SZ002728
20210514,SZ000048
20210514,SZ000429
20210514,SH603393
20210514,SH603088
20210514,SH600512
20210517,SZ000048
20210517,SZ002763
20210517,SH603393
20210517,SH603088
20210517,SH600512
20210527,SZ000048
20210527,SZ002763
20210527,SH600694
20210527,SH603393
20210527,SH600512
20210528,SZ000048
20210528,SZ000429
20210528,SZ002763
20210528,SH603393
20210528,SH600512
20210531,SZ000048
20210531,SZ002763
20210531,SH600694
20210531,SH603393
20210531,SH600512
20210615,SZ000048
20210615,SZ002601
20210615,SZ002763
20210615,SH603393
20210615,SH600512
20210621,SZ000048
20210621,SZ002601
20210621,SH600694
20210621,SH603393
20210621,SH600512
20210622,SZ000048
20210622,SZ002763
20210622,SZ002601
20210622,SH603393
20210622,SH600512
20210705,SZ002110
20210705,SZ000048
20210705,SZ002763
20210705,SZ002601
20210705,SH603393
20210712,SZ002110
20210712,SZ000048
20210712,SZ002601
20210712,SH603393
20210712,SH600512
20210714,SZ002110
20210714,SZ002601
20210714,SH603889
20210714,SH603393
20210714,SH600512
20210716,SZ002110
20210716,SZ002601
20210716,SH600694
20210716,SH603393
20210716,SH600512
20210721,SZ002110
20210721,SZ002601
20210721,SH603393
20210721,SH600755
20210721,SH600512
20210802,SZ002601
20210802,SH600694
20210802,SH603393
20210802,SH600755
20210802,SH600512
20210803,SZ002110
20210803,SZ002601
20210803,SH600694
20210803,SH603393
20210803,SH600755
20210810,SZ002110
20210810,SZ000725
20210810,SZ002601
20210810,SH603393
20210810,SH600755
20210811,SZ002110
20210811,SZ002601
20210811,SH600694
20210811,SH603393
20210811,SH600755
20210812,SZ002110
20210812,SZ000725
20210812,SH600887
20210812,SH600694
20210812,SH600755
20210813,SZ002110
20210813,SZ300725
20210813,SZ000725
20210813,SH600694
20210813,SH600755
20210817,SZ002110
20210817,SZ000725
20210817,SH600887
20210817,SH600694
20210817,SH600755
20210818,SZ000725
20210818,SH600887
20210818,SH600694
20210818,SH600028
20210818,SH600755
20210819,SZ000725
20210819,SZ000898
20210819,SH600694
20210819,SH600028
20210819,SH600755
20210820,SZ000725
20210820,SZ000898
20210820,SH600887
20210820,SH600028
20210820,SH600755
20210825,SZ000725
20210825,SZ000898
20210825,SZ000761
20210825,SH600028
20210825,SH600755
20210826,SZ000725
20210826,SH600887
20210826,SH600028
20210826,SH600173
20210826,SH600755
20210827,SZ000725
20210827,SZ000761
20210827,SH600887
20210827,SH600028
20210827,SH600173
20210830,SZ300725
20210830,SZ000725
20210830,SZ000761
20210830,SH600173
20210830,SZ002563
20210831,SZ300725
20210831,SH600829
20210831,SH600173
20210831,SH600097
20210831,SH600966
20210901,SZ300725
20210901,SH600829
20210901,SZ000761
20210901,SH600173
20210901,SH600966
20210902,SZ300725
20210902,SZ000761
20210902,SH600665
20210902,SH600173
20210902,SH600571
20210906,SH600829
20210906,SZ000761
20210906,SH600665
20210906,SH600173
20210906,SH600571
20210907,SH600829
20210907,SH600665
20210907,SH600173
20210907,SH600966
20210907,SH600571
20210908,SH600829
20210908,SZ000761
20210908,SH600665
20210908,SH600173
20210908,SH600571
20210909,SH600829
20210909,SZ000761
20210909,SH600665
20210909,SH600173
20210909,SH600097
20210910,SH600829
20210910,SZ000761
20210910,SH600665
20210910,SH600173
20210910,SH600571
20210924,SH600829
20210924,SZ000761
20210924,SH600665
20210924,SH600173
20210924,SH600808
20211014,SZ000761
20211014,SZ002469
20211014,SH600665
20211014,SH600173
20211014,SH600808
20211020,SZ000761
20211020,SH600665
20211020,SH600173
20211020,SH603508
20211020,SH600808
20211025,SH600571
20211025,SH600665
20211025,SH600173
20211025,SH603508
20211025,SH600808
20211026,SH600019
20211026,SH600665
20211026,SH600173
20211026,SZ002932
20211026,SH600571
20211027,SH600019
20211027,SH600665
20211027,SH603136
20211027,SZ002932
20211027,SH600571
20211028,SH600665
20211028,SH600502
20211028,SH603889
20211028,SH600327
20211028,SH688399
20211029,SH600295
20211029,SH603889
20211029,SH601158
20211029,SH600327
20211029,SH688399
20211101,SH600502
20211101,SH603889
20211101,SH601158
20211101,SH600327
20211101,SH688399
20211102,SH600502
20211102,SH603889
20211102,SH600327
20211102,SH688399
20211102,SH600854
20211105,SH600295
20211105,SH603889
20211105,SH600327
20211105,SH688399
20211105,SH600854
20211108,SH600295
20211108,SH600502
20211108,SH603889
20211108,SH600327
20211108,SH688399
20211129,SH600180
20211129,SH600295
20211129,SH600502
20211129,SH603889
20211129,SH600327
20211215,SH600295
20211215,SH600502
20211215,SH603889
20211215,SH600327
20211215,SH688030
20211217,SH600295
20211217,SH600502
20211217,SH603889
20211217,SH600327
20211217,SH688399
20211220,SH600295
20211220,SH600502
20211220,SH603889
20211220,SH600327
20211220,SH688030
20211222,SH600295
20211222,SH600502
20211222,SH603889
20211222,SH600327
20211222,SH688399
20211227,SH600295
20211227,SH600502
20211227,SH603889
20211227,SH601158
20211227,SH600327
20211229,SH600295
20211229,SZ000090
20211229,SH600502
20211229,SH603889
20211229,SH600327
20220113,SH600295
20220113,SZ000090
20220113,SH600502
20220113,SH601158
20220113,SH600327
20220117,SH600295
20220117,SZ300349
20220117,SZ000090
20220117,SH600502
20220117,SH600327
20220119,SH600295
20220119,SH600873
20220119,SZ300349
20220119,SZ000090
20220119,SH600327
20220127,SH600873
20220127,SZ300349
20220127,SZ000090
20220127,SH601158
20220127,SZ002441
20220128,SH600873
20220128,SH600535
20220128,SZ000090
20220128,SZ300349
20220128,SZ002441
20220207,SH600873
20220207,SZ300349
20220207,SZ000090
20220207,SH688030
20220207,SZ002441
20220210,SH600873
20220210,SZ300349
20220210,SZ000090
20220210,SH601158
20220210,SZ002441
20220211,SH600873
20220211,SZ300349
20220211,SZ000090
20220211,SH688030
20220211,SZ002441
20220222,SH600873
20220222,SZ300349
20220222,SZ000090
20220222,SH601158
20220222,SZ002441
20220304,SH600295
20220304,SH600873
20220304,SZ300349
20220304,SZ000090
20220304,SZ002441
20220314,SH600295
20220314,SZ300349
20220314,SZ000090
20220314,SH600546
20220314,SZ002441
20220315,SZ300349
20220315,SZ000090
20220315,SZ002008
20220315,SH601158
20220315,SH601619
20220316,SH600295
20220316,SZ300349
20220316,SZ000090
20220316,SH600546
20220316,SZ002441
20220318,SH600295
20220318,SZ300349
20220318,SZ000090
20220318,SZ002008
20220318,SZ002441
20220321,SH600295
20220321,SZ300349
20220321,SH600596
20220321,SZ000090
20220321,SZ002441
20220322,SZ002315
20220322,SH600295
20220322,SZ300349
20220322,SZ000090
20220322,SZ002441
20220323,SH600295
20220323,SZ300349
20220323,SZ000090
20220323,SH600546
20220323,SZ002441
20220329,SH600295
20220329,SZ300349
20220329,SZ000090
20220329,SZ002441
20220329,SH600063
20220330,SH600295
20220330,SZ300349
20220330,SZ000090
20220330,SZ002008
20220330,SZ002441
20220331,SZ300349
20220331,SZ000090
20220331,SH601866
20220331,SZ002441
20220331,SZ000800
20220401,SZ000090
20220401,SH601866
20220401,SH600132
20220401,SZ002441
20220401,SZ000800
20220406,SZ300349
20220406,SZ000090
20220406,SH601866
20220406,SZ002441
20220406,SZ000800
20220407,SH600787
20220407,SZ000090
20220407,SH601866
20220407,SZ002441
20220407,SZ000800
20220411,SZ300349
20220411,SZ000090
20220411,SH601866
20220411,SZ002441
20220411,SZ000800
20220412,SZ002267
20220412,SZ000090
20220412,SH601866
20220412,SZ002441
20220412,SZ000800
20220418,SZ002267
20220418,SH601866
20220418,SZ002441
20220418,SH601619
20220418,SZ000800
20220419,SZ002267
20220419,SH603706
20220419,SH601866
20220419,SZ002441
20220419,SZ000800
20220420,SZ300100
20220420,SZ002267
20220420,SH603706
20220420,SH601866
20220420,SZ000800
20220425,SZ002267
20220425,SH603706
20220425,SH601866
20220425,SZ002624
20220425,SZ000800
20220426,SZ002267
20220426,SH603706
20220426,SH601866
20220426,SH603508
20220426,SZ000800
20220427,SZ002267
20220427,SH603706
20220427,SH601866
20220427,SZ002624
20220427,SZ000800
20220428,SH603115
20220428,SH601866
20220428,SZ002624
20220428,SZ002884
20220428,SZ000800
20220429,SH600787
20220429,SZ300864
20220429,SH688058
20220429,SH600370
20220429,SZ002624
20220505,SH600787
20220505,SH600177
20220505,SH600648
20220505,SH600370
20220505,SZ002658
20220506,SH600787
20220506,SH600177
20220506,SH600648
20220506,SZ002658
20220506,SZ002624
20220517,SH600787
20220517,SH600177
20220517,SH600648
20220517,SZ002658
20220517,SZ300601
20220518,SH600177
20220518,SH600648
20220518,SZ002624
20220518,SZ002658
20220518,SZ300601
20220602,SH600787
20220602,SH600177
20220602,SH600648
20220602,SZ002658
20220602,SZ300601
20220606,SH600177
20220606,SH600648
20220606,SZ002624
20220606,SZ002658
20220606,SZ300601
20220609,SH600787
20220609,SH600177
20220609,SH600648
20220609,SZ002658
20220609,SZ300601
20220614,SH600787
20220614,SH600177
20220614,SH600648
20220614,SZ002658
20220614,SZ002624
20220616,SH600787
20220616,SH600177
20220616,SH600648
20220616,SZ002658
20220616,SZ300601
20220627,SH600787
20220627,SH600177
20220627,SH600648
20220627,SH600639
20220627,SZ002658
20220628,SH600787
20220628,SH600177
20220628,SH600648
20220628,SZ002658
20220628,SZ300601
20220629,SH600787
20220629,SH600177
20220629,SH600648
20220629,SH600639
20220629,SZ002658
20220707,SH601225
20220707,SH600787
20220707,SH600177
20220707,SH600648
20220707,SZ002658
20220712,SH600787
20220712,SH600177
20220712,SH600648
20220712,SZ002825
20220712,SZ002658
20220713,SH601225
20220713,SH600787
20220713,SH600177
20220713,SH600648
20220713,SZ002658
20220714,SH601225
20220714,SH603002
20220714,SZ002871
20220714,SZ002658
20220714,SZ002624
20220715,SH601225
20220715,SH603002
20220715,SZ002871
20220715,SH600256
20220715,SZ002658
20220722,SH601225
20220722,SH603002
20220722,SH688378
20220722,SH600256
20220722,SZ002658
20220725,SH601225
20220725,SH603002
20220725,SZ002419
20220725,SH600256
20220725,SZ002658
20220726,SH601225
20220726,SH603002
20220726,SZ002419
20220726,SH688378
20220726,SZ002658
20220728,SH601225
20220728,SH603002
20220728,SZ002419
20220728,SH600256
20220728,SZ002658
20220801,SH601225
20220801,SH603002
20220801,SZ000408
20220801,SZ002419
20220801,SZ002658
20220810,SH601225
20220810,SH603002
20220810,SZ002419
20220810,SZ000517
20220810,SZ002658
20220811,SH601225
20220811,SH603002
20220811,SZ000408
20220811,SZ002419
20220811,SZ002658
20220812,SH601225
20220812,SH603002
20220812,SZ002419
20220812,SZ000517
20220812,SZ002658
20220818,SH601225
20220818,SZ000408
20220818,SZ002419
20220818,SZ000517
20220818,SZ002658
20220823,SZ002030
20220823,SH601225
20220823,SZ000408
20220823,SZ002419
20220823,SZ000517
20220824,SH601225
20220824,SZ002030
20220824,SH603002
20220824,SZ000408
20220824,SZ000517
20220825,SZ002030
20220825,SH603002
20220825,SZ000408
20220825,SZ300389
20220825,SZ000517
20220826,SZ002030
20220826,SH603002
20220826,SZ000408
20220826,SH603886
20220826,SZ300389
20220830,SH601225
20220830,SH603002
20220830,SZ000408
20220830,SH603886
20220830,SZ300389
20220831,SH603002
20220831,SZ000408
20220831,SH603886
20220831,SZ300389
20220831,SH688399
20220930,SH603002
20220930,SZ000408
20220930,SH603886
20220930,SZ300960
20220930,SH688399
20221012,SZ300604
20221012,SH603002
20221012,SH603886
20221012,SZ000408
20221012,SH688399
20221013,SZ300604
20221013,SH603002
20221013,SH603886
20221013,SZ300960
20221013,SH688399
20221017,SH603002
20221017,SZ300960
20221017,SH603886
20221017,SZ002836
20221017,SH688399
20221018,SZ000651
20221018,SH603002
20221018,SZ300960
20221018,SH603886
20221018,SH600971
20221019,SH603002
20221019,SH603095
20221019,SH603886
20221019,SH600971
20221019,SH600039
20221021,SH603002
20221021,SH603095
20221021,SH603886
20221021,SH600971
20221021,SH603920
20221025,SH603002
20221025,SH603095
20221025,SH603886
20221025,SH600971
20221025,SH688068
20221026,SH603002
20221026,SH603095
20221026,SH600971
20221026,SH688068
20221026,SH600598
20221028,SH600971
20221028,SZ300377
20221028,SH688068
20221028,SH603920
20221028,SH600598
20221031,SH600008
20221031,SZ000517
20221031,SH688068
20221031,SZ000011
20221031,SH600548
20221101,SZ002111
20221101,SH600008
20221101,SZ000517
20221101,SZ000011
20221101,SH600548
20221102,SZ002111
20221102,SH600008
20221102,SZ000517
20221102,SZ000011
20221102,SH600598
20221103,SZ002111
20221103,SH600008
20221103,SZ000517
20221103,SZ000011
20221103,SH600548
20221111,SZ002111
20221111,SH600008
20221111,SZ000011
20221111,SH600598
20221111,SH600548
20221122,SZ002111
20221122,SH600008
20221122,SZ000517
20221122,SZ000011
20221122,SH600598
20221129,SZ002111
20221129,SH600008
20221129,SZ000517
20221129,SH600598
20221129,SH600548
20221130,SZ002111
20221130,SH600008
20221130,SZ000517
20221130,SZ000011
20221130,SH600598
20221201,SZ002111
20221201,SH600008
20221201,SZ000517
20221201,SH600598
20221201,SH600548
20221226,SZ002111
20221226,SH600008
20221226,SZ000517
20221226,SZ000011
20221226,SH600598
20230110,SZ002111
20230110,SH600008
20230110,SZ000517
20230110,SH600598
20230110,SH600548
20230111,SZ002111
20230111,SH600008
20230111,SZ000517
20230111,SZ000011
20230111,SH600598
20230113,SZ002111
20230113,SH600008
20230113,SZ000517
20230113,SH600598
20230113,SZ000012
20230116,SZ002111
20230116,SZ000048
20230116,SH600008
20230116,SH600598
20230116,SH688658
20230118,SZ002111
20230118,SZ000048
20230118,SH600008
20230118,SH601699
20230118,SH688658
20230119,SZ002111
20230119,SZ000048
20230119,SH600008
20230119,SH600598
20230119,SH688658
20230120,SZ002111
20230120,SZ000048
20230120,SH600008
20230120,SH601699
20230120,SH688658
20230130,SZ002111
20230130,SZ000048
20230130,SH600008
20230130,SH601699
20230130,SH600598
20230131,SZ000048
20230131,SH600008
20230131,SH601699
20230131,SZ000517
20230131,SH600598
20230208,SZ002111
20230208,SZ000048
20230208,SH600008
20230208,SH601699
20230208,SZ000517
20230214,SZ002111
