date,symbol,side,posi_balance,posi_vwap,price,market_value
2023-02-06 16:00:00,SZSE.300535,多,2200,14.18451715727396,14.181680017397813,31199.69603827519
2023-02-07 16:00:00,SZSE.300535,多,2200,14.18451715727396,14.310875420499544,31483.925925098996
2023-02-08 16:00:00,SZSE.300535,多,2200,14.18451715727396,14.281061096706836,31418.334412755037
2023-02-09 16:00:00,SZSE.300535,多,2200,14.18451715727396,14.450008931532178,31790.01964937079
2023-02-10 16:00:00,SZSE.300535,多,2200,14.18451715727396,14.48976136325579,31877.474999162736
2023-02-27 16:00:00,SZSE.300535,多,2200,14.23421638853715,14.231370557052326,31309.01522551512
2023-02-28 16:00:00,SZSE.300535,多,2200,14.23421638853715,14.549390010841206,32008.658023850654
2023-03-01 16:00:00,SZSE.300535,多,2200,14.23421638853715,14.628894874288424,32183.56872343453
2023-03-02 16:00:00,SZSE.300535,多,2200,14.23421638853715,14.688523521873838,32314.751748122446
2023-03-03 16:00:00,SZSE.300535,多,2200,14.23421638853715,14.479823255324886,31855.61116171475
2023-04-17 16:00:00,SZSE.300535,多,2400,13.339608286903342,13.336940843271103,32008.658023850647
2023-04-18 16:00:00,SZSE.300535,多,2400,13.339608286903342,13.098426252929444,31436.223007030665
2023-04-19 16:00:00,SZSE.300535,多,2400,13.339608286903342,13.008983281551323,31221.559875723175
2023-04-20 16:00:00,SZSE.300535,多,2400,13.339608286903342,12.83009733879508,30792.23361310819
2023-04-21 16:00:00,SZSE.300535,多,2400,13.339608286903342,12.43257302155898,29838.17525174155
2023-05-04 16:00:00,SZSE.300535,多,2500,13.319727831306018,13.3170646274093,33292.66156852325
2023-05-05 16:00:00,SZSE.300535,多,2500,13.319727831306018,13.197807332238469,32994.51833059617
2023-05-15 16:00:00,SZSE.300535,多,2500,13.36942801643427,13.36675516706381,33416.88791765952
2023-05-16 16:00:00,SZSE.300535,多,2500,13.36942801643427,13.346878951202006,33367.19737800502
2023-05-17 16:00:00,SZSE.300535,多,2500,13.36942801643427,13.56551732568186,33913.79331420465
2023-05-18 16:00:00,SZSE.300535,多,2500,13.36942801643427,13.684774620852691,34211.93655213173
2023-05-19 16:00:00,SZSE.300535,多,2500,13.36942801643427,13.734465160507202,34336.162901268006
2023-05-22 16:00:00,SZSE.300535,多,2400,13.36942801643427,13.774217592230812,33058.12222135395
2023-05-23 16:00:00,SZSE.300535,多,2400,13.36942801643427,13.704650836714494,32891.162008114785
2023-05-24 16:00:00,SZSE.300535,多,2400,13.36942801643427,13.843784347747128,33225.08243459311
2023-05-25 16:00:00,SZSE.300535,多,2400,13.36942801643427,13.813970023954422,33153.528057490614
2023-05-26 16:00:00,SZSE.300535,多,2400,13.36942801643427,13.972979750848863,33535.15140203727
2023-05-29 16:00:00,SZSE.300535,多,2500,13.38891059583743,13.85372245567803,34634.306139195076
2023-05-30 16:00:00,SZSE.300535,多,2500,13.38891059583743,13.80403191602352,34510.0797900588
2023-05-31 16:00:00,SZSE.300535,多,2500,13.38891059583743,13.664898404990886,34162.24601247722
2023-06-01 16:00:00,SZSE.300535,多,2500,13.38891059583743,13.764279484299909,34410.69871074977
2023-06-02 16:00:00,SZSE.300535,多,2500,13.38891059583743,14.042546506365179,35106.36626591295
2023-06-05 16:00:00,SZSE.300535,多,2400,13.38891059583743,14.131989477743302,33916.77474658393
2023-06-06 16:00:00,SZSE.300535,多,2400,13.38891059583743,13.784155700161714,33081.97368038811
2023-06-07 16:00:00,SZSE.300535,多,2400,13.38891059583743,14.05248461429608,33725.963074310595
2023-06-08 16:00:00,SZSE.300535,多,2400,13.38891059583743,13.813970023954422,33153.528057490614
2023-06-09 16:00:00,SZSE.300535,多,2400,13.38891059583743,13.63508408119818,32724.201794875633
2023-06-12 16:00:00,SZSE.300535,多,2300,13.38891059583743,13.953103534987056,32092.13813047023
2023-06-13 16:00:00,SZSE.300535,多,2300,13.38891059583743,14.01273218257247,32229.284019916682
2023-06-14 16:00:00,SZSE.300535,多,2300,13.38891059583743,14.002794074641569,32206.42637167561
2023-06-15 16:00:00,SZSE.300535,多,2300,13.38891059583743,13.863660563608933,31886.419296300548
2023-06-16 16:00:00,SZSE.300535,多,2300,13.38891059583743,14.082298938088787,32389.28755760421
2023-06-19 16:00:00,SZSE.300535,多,2400,13.411706584506812,13.933227319125251,33439.7455659006
2023-06-20 16:00:00,SZSE.300535,多,2400,13.411706584506812,13.92328921119435,33415.89410686644
2023-06-21 16:00:00,SZSE.300535,多,2400,13.411706584506812,13.774217592230812,33058.12222135395
2023-07-17 16:00:00,SZSE.300535,多,2200,15.009544618182193,15.006542975662718,33014.39454645798
2023-07-18 16:00:00,SZSE.300535,多,2200,15.009544618182193,15.115862162902644,33254.89675838582
2023-07-19 16:00:00,SZSE.300535,多,2200,15.009544618182193,14.936976220146398,32861.34768432208
2023-07-20 16:00:00,SZSE.300535,多,2200,15.009544618182193,14.917100004284595,32817.62000942611
2023-07-21 16:00:00,SZSE.300535,多,2200,15.009544618182193,14.827657032906473,32620.84547239424
2023-07-24 16:00:00,SZSE.300535,多,2300,15.007383740567922,14.956852436008205,34400.760602818875
2023-07-25 16:00:00,SZSE.300535,多,2300,15.007383740567922,15.205305134280769,34972.20180884577
2023-07-26 16:00:00,SZSE.300535,多,2300,15.007383740567922,15.18542891841896,34926.48651236361
2023-07-27 16:00:00,SZSE.300535,多,2300,15.007383740567922,15.01648108359362,34537.90649226533
2023-07-28 16:00:00,SZSE.300535,多,2300,15.007383740567922,14.907161896353692,34286.472361613494
2023-07-31 16:00:00,SZSE.300535,多,2400,15.006645424818629,14.986666759800913,35968.00022352219
2023-08-01 16:00:00,SZSE.300535,多,2400,15.006645424818629,14.748152169459253,35395.56520670221
2023-08-02 16:00:00,SZSE.300535,多,2400,15.006645424818629,14.787904601182865,35490.97104283887
2023-08-03 16:00:00,SZSE.300535,多,2400,15.006645424818629,14.618956766357522,35085.49623925806
2023-08-04 16:00:00,SZSE.300535,多,2400,15.006645424818629,14.479823255324886,34751.57581277972
2023-08-07 16:00:00,SZSE.300535,多,2300,15.006645424818629,14.350627852223155,33006.44406011326
2023-08-08 16:00:00,SZSE.300535,多,2300,15.006645424818629,14.479823255324886,33303.593487247235
2023-08-09 16:00:00,SZSE.300535,多,2300,15.006645424818629,14.340689744292252,32983.58641187218
2023-08-10 16:00:00,SZSE.300535,多,2300,15.006645424818629,14.648771090150229,33692.17350734553
2023-08-11 16:00:00,SZSE.300535,多,2300,15.006645424818629,14.509637579117593,33372.166431970465
2023-08-14 16:00:00,SZSE.300535,多,2400,14.986471831252775,14.519575687048496,34846.98164891639
2023-08-15 16:00:00,SZSE.300535,多,2400,14.986471831252775,14.668647306012033,35204.75353442888
2023-08-16 16:00:00,SZSE.300535,多,2400,14.986471831252775,14.589142442564814,35013.94186215555
2023-08-17 16:00:00,SZSE.300535,多,2400,14.986471831252775,15.086047839109938,36206.51481386385
2023-08-18 16:00:00,SZSE.300535,多,2400,14.986471831252775,15.046295407386328,36111.108977727185
2023-08-21 16:00:00,SZSE.300535,多,2300,14.986471831252775,14.996604867731813,34492.19119578317
2023-08-22 16:00:00,SZSE.300535,多,2300,14.986471831252775,14.89722378842279,34263.614713372415
2023-08-23 16:00:00,SZSE.300535,多,2300,14.986471831252775,14.638832982219327,33669.315859104456
2023-08-24 16:00:00,SZSE.300535,多,2300,14.986471831252775,14.320813528430449,32937.87111539003
2023-08-25 16:00:00,SZSE.300535,多,2300,14.986471831252775,14.171741909466911,32595.006391773895
2023-08-28 16:00:00,SZSE.300535,多,2300,14.986471831252775,14.887285680491889,34240.75706513134
2023-08-29 16:00:00,SZSE.300535,多,2300,14.986471831252775,16.218992143232818,37303.68192943548
2023-08-30 16:00:00,SZSE.300535,多,2300,14.986471831252775,15.672396207033183,36046.51127617632
2023-08-31 16:00:00,SZSE.300535,多,2300,14.986471831252775,15.642581883240474,35977.93833145309
2023-09-01 16:00:00,SZSE.300535,多,2300,14.986471831252775,15.722086746687696,36160.7995173817
2023-10-23 16:00:00,SZSE.300535,多,2200,14.930023749657957,14.927038112215497,32839.48384687409
2023-10-24 16:00:00,SZSE.300535,多,2200,14.930023749657957,15.831405933927622,34829.09305464077
2023-10-25 16:00:00,SZSE.300535,多,2200,14.930023749657957,16.1494253877165,35528.7358529763
2023-10-26 16:00:00,SZSE.300535,多,2200,14.930023749657957,16.238868359094624,35725.510390008174
2023-10-27 16:00:00,SZSE.300535,多,2200,14.930023749657957,16.576764028745306,36468.88086323967
2023-12-25 16:00:00,SZSE.300535,多,2100,16.58008057920454,16.576764028745306,34811.204460365145
2023-12-26 16:00:00,SZSE.300535,多,2100,16.58008057920454,16.407816193919967,34456.41400723193
2023-12-27 16:00:00,SZSE.300535,多,2100,16.58008057920454,16.705959431847038,35082.51480687878
2023-12-28 16:00:00,SZSE.300535,多,2100,16.58008057920454,16.934535914257793,35562.52541994137
2023-12-29 16:00:00,SZSE.300535,多,2100,16.58008057920454,17.40162698701021,36543.41667272144
