trade_date,ts_code
20200511,SZ159934
20200511,SZ159937
20200511,SH513600
20200512,SH510150
20200512,SH510900
20200512,SZ159934
20200512,SZ159937
20200512,SH513600
20200513,SH510150
20200513,SH518800
20200513,SZ159934
20200513,SZ159937
20200513,SH513050
20200514,SH510150
20200514,SH518800
20200514,SZ159934
20200514,SZ159937
20200514,SH513050
20200515,SH510150
20200515,SH518800
20200515,SZ159934
20200515,SZ159937
20200515,SH510580
20200518,SH510150
20200518,SH518800
20200518,SZ159934
20200518,SZ159937
20200518,SH510580
20200519,SH510150
20200519,SH518800
20200519,SZ159934
20200519,SZ159937
20200519,SH510580
20200520,SH510150
20200520,SH518800
20200520,SZ159934
20200520,SZ159937
20200520,SH510580
20200521,SH510150
20200521,SH518800
20200521,SZ159934
20200521,SZ159937
20200521,SH510580
20200522,SH510150
20200522,SH518800
20200522,SZ159934
20200522,SZ159937
20200522,SH510580
20200525,SH510150
20200525,SH518800
20200525,SZ159934
20200525,SZ159937
20200525,SH510580
20200526,SH518800
20200526,SZ159934
20200526,SZ159937
20200526,SH510580
20200526,SH512260
20200527,SH518800
20200527,SZ159934
20200527,SZ159937
20200527,SH510580
20200527,SH512260
20200528,SH518800
20200528,SZ159934
20200528,SZ159937
20200528,SH510580
20200528,SH512260
20200529,SH518800
20200529,SZ159934
20200529,SZ159937
20200529,SH510580
20200529,SH512260
20200601,SH518800
20200601,SZ159937
20200601,SH510580
20200601,SH512260
20200601,SH512150
20200602,SH518800
20200602,SZ159937
20200602,SH510580
20200602,SH512260
20200602,SH512150
20200603,SH518800
20200603,SZ159934
20200603,SZ159937
20200603,SH510710
20200603,SH510580
20200604,SH518800
20200604,SZ159934
20200604,SZ159937
20200604,SH510710
20200604,SH510580
20200605,SH518800
20200605,SZ159934
20200605,SZ159937
20200605,SH510710
20200605,SH510580
20200608,SH518800
20200608,SZ159934
20200608,SZ159937
20200608,SH510710
20200608,SH510580
20200609,SH518800
20200609,SZ159934
20200609,SZ159937
20200609,SH510710
20200609,SH510580
20200610,SH518880
20200610,SH518800
20200610,SZ159934
20200610,SZ159937
20200610,SH510710
20200611,SH518880
20200611,SH518800
20200611,SZ159934
20200611,SZ159937
20200611,SH510580
20200612,SH518880
20200612,SH518800
20200612,SZ159934
20200612,SZ159937
20200612,SH510580
20200615,SH510500
20200615,SH518880
20200615,SH518800
20200615,SZ159934
20200615,SZ159937
20200616,SH510500
20200616,SH518880
20200616,SH518800
20200616,SZ159934
20200616,SZ159937
20200617,SH510500
20200617,SH518880
20200617,SH518800
20200617,SZ159934
20200617,SZ159937
20200618,SH510500
20200618,SH518880
20200618,SH518800
20200618,SZ159934
20200618,SZ159937
20200619,SH510500
20200619,SH518880
20200619,SH518800
20200619,SZ159934
20200619,SZ159937
20200622,SH510500
20200622,SH518880
20200622,SH518800
20200622,SZ159934
20200622,SZ159937
20200623,SH510500
20200623,SH518880
20200623,SH518800
20200623,SZ159934
20200623,SZ159937
20200624,SH510500
20200624,SH518880
20200624,SH518800
20200624,SZ159934
20200624,SZ159937
20200629,SH510500
20200629,SH518880
20200629,SH518800
20200629,SZ159934
20200629,SZ159937
20200630,SH510500
20200630,SH518880
20200630,SH518800
20200630,SZ159934
20200630,SZ159937
20200701,SH510500
20200701,SH518880
20200701,SH518800
20200701,SZ159934
20200701,SZ159937
20200702,SH510500
20200702,SH518880
20200702,SH518800
20200702,SZ159934
20200702,SZ159937
20200703,SH510500
20200703,SH518880
20200703,SH518800
20200703,SZ159934
20200703,SZ159937
20200706,SH510500
20200706,SH518880
20200706,SH518800
20200706,SZ159934
20200706,SZ159937
20200707,SH510500
20200707,SH518880
20200707,SH518800
20200707,SZ159934
20200707,SZ159937
20200708,SH518880
20200708,SH518800
20200708,SZ159934
20200708,SZ159937
20200708,SZ159963
20200709,SH518880
20200709,SH518800
20200709,SZ159934
20200709,SZ159937
20200709,SZ159963
20200710,SH510500
20200710,SH518880
20200710,SH518800
20200710,SZ159934
20200710,SZ159937
20200713,SH510500
20200713,SH518880
20200713,SH518800
20200713,SZ159934
20200713,SZ159937
20200714,SH510500
20200714,SH518880
20200714,SH518800
20200714,SZ159934
20200714,SZ159937
20200715,SH518880
20200715,SH518800
20200715,SZ159934
20200715,SZ159937
20200715,SH512800
20200716,SH518880
20200716,SH510680
20200716,SZ159934
20200717,SH518880
20200717,SH510680
20200717,SZ159934
20200717,SH512400
20200720,SH518880
20200720,SH518800
20200720,SH510680
20200720,SZ159934
20200720,SZ159937
20200721,SH518880
20200721,SH510680
20200721,SZ159934
20200722,SH518880
20200722,SH518800
20200722,SH510680
20200722,SZ159934
20200722,SZ159937
20200723,SH518880
20200723,SH518800
20200723,SH510680
20200723,SZ159934
20200723,SZ159937
20200724,SH518880
20200724,SH518800
20200724,SZ159934
20200724,SZ159937
20200724,SH512480
20200727,SH518880
20200727,SH518800
20200727,SZ159934
20200727,SZ159937
20200727,SH512200
20200728,SH518880
20200728,SH518800
20200728,SZ159934
20200728,SZ159937
20200728,SH512000
20200729,SH518880
20200729,SH518800
20200729,SH510680
20200729,SZ159934
20200729,SZ159937
20200730,SH518880
20200730,SH518800
20200730,SH510680
20200730,SZ159934
20200730,SZ159937
20200731,SH518880
20200731,SH518800
20200731,SH510680
20200731,SZ159934
20200731,SZ159937
20200803,SH518880
20200803,SH518800
20200803,SH510680
20200803,SZ159934
20200803,SZ159937
20200804,SH518880
20200804,SH518800
20200804,SH510680
20200804,SZ159934
20200804,SZ159937
20200805,SH518880
20200805,SH518800
20200805,SH510680
20200805,SZ159934
20200806,SH518880
20200806,SH510680
20200806,SZ159934
20200807,SH518880
20200807,SH510680
20200807,SZ159934
20200810,SH518800
20200810,SH510680
20200810,SZ159934
20200811,SH518800
20200811,SH510680
20200812,SH518880
20200812,SZ159934
20200812,SH512400
20200812,SZ159958
20200813,SH518800
20200813,SH512400
20200814,SH518800
20200817,SH510230
20200817,SH518800
20200818,SH510230
20200818,SH518800
20200819,SH510230
20200819,SH518800
20200820,SH510230
20200820,SH518800
20200820,SH512810
20200821,SH518800
20200824,SH518800
20200824,SH510850
20200825,SH518880
20200825,SZ159934
20200825,SZ159938
20200825,SH512680
20200825,SH510850
20200826,SH518880
20200826,SZ159934
20200826,SZ159938
20200826,SH512660
20200826,SH510850
20200827,SH518800
20200827,SZ159938
20200827,SH510850
20200828,SH518800
20200828,SH510850
20200831,SH518800
20200831,SZ159938
20200831,SH510850
20200901,SZ159938
20200901,SH510850
20200902,SZ159938
20200902,SH510850
20200903,SZ159938
20200903,SH510850
20200904,SZ159937
20200904,SZ159938
20200904,SH510850
20200907,SH510230
20200907,SH518880
20200907,SZ159937
20200907,SH510850
20200908,SH518880
20200908,SZ159934
20200908,SZ159937
20200908,SH512480
20200908,SH512760
20200909,SZ159949
20200909,SH513050
20200909,SH512690
20200909,SH512290
20200909,SH512480
20200910,SZ159915
20200910,SZ159949
20200910,SH512290
20200910,SH512480
20200910,SH512760
20200911,SZ159915
20200911,SH518800
20200911,SH512290
20200911,SH512480
20200911,SH512760
20200914,SH518880
20200914,SZ159934
20200914,SH510850
20200914,SH512290
20200915,SH518880
20200915,SZ159934
20200915,SH510850
20200915,SH512290
20200915,SH512760
20200916,SH518880
20200916,SH518800
20200916,SZ159934
20200916,SH510850
20200916,SH512290
20200917,SH518880
20200917,SH518800
20200917,SZ159934
20200917,SZ159937
20200917,SH512290
20200918,SH518880
20200918,SH518800
20200918,SZ159934
20200918,SZ159937
20200918,SH512290
20200921,SH518880
20200921,SZ159934
20200921,SZ159938
20200922,SH518880
20200922,SZ159934
20200922,SZ159941
20200922,SH513050
20200923,SH518880
20200923,SH518800
20200923,SZ159934
20200923,SZ159937
20200923,SZ159941
20200924,SH518880
20200924,SH518800
20200924,SZ159934
20200924,SZ159937
20200924,SZ159941
20200925,SH513100
20200925,SH518880
20200925,SH518800
20200925,SZ159934
20200925,SZ159937
20200928,SH518880
20200928,SH518800
20200928,SZ159928
20200928,SZ159934
20200928,SZ159937
20200929,SZ159905
20200929,SH518880
20200929,SH518800
20200929,SZ159928
20200929,SZ159934
20200930,SZ159905
20200930,SH518880
20200930,SH518800
20200930,SZ159928
20200930,SZ159934
20201009,SZ159905
20201009,SH518880
20201009,SZ159928
20201009,SZ159934
20201009,SH512200
20201012,SZ159905
20201012,SH518880
20201012,SZ159928
20201012,SZ159934
20201012,SH512200
20201013,SH518880
20201013,SZ159928
20201013,SZ159934
20201013,SH512200
20201014,SH518880
20201014,SH518800
20201014,SZ159928
20201014,SZ159934
20201014,SZ159937
20201015,SZ159905
20201015,SH518880
20201015,SZ159928
20201015,SZ159934
20201015,SH512200
20201016,SZ159905
20201016,SZ159922
20201016,SH518880
20201016,SH518800
20201016,SZ159928
20201019,SZ159905
20201019,SZ159922
20201019,SH518880
20201019,SH518800
20201019,SZ159928
20201020,SZ159905
20201020,SZ159922
20201020,SH518800
20201020,SH513500
20201020,SH512200
20201021,SZ159905
20201021,SZ159922
20201021,SH518800
20201021,SZ159928
20201021,SH513500
20201022,SZ159905
20201022,SZ159922
20201022,SH518800
20201022,SZ159928
20201022,SH513500
20201023,SZ159905
20201023,SZ159922
20201023,SH518880
20201023,SH518800
20201023,SZ159928
20201026,SZ159905
20201026,SZ159922
20201026,SH518880
20201026,SH518800
20201026,SH513500
20201027,SZ159905
20201027,SH518880
20201027,SH518800
20201027,SZ159928
20201027,SH513500
20201028,SZ159905
20201028,SH518880
20201028,SH518800
20201028,SZ159928
20201028,SH513500
20201029,SH513100
20201029,SH518880
20201029,SH518800
20201029,SZ159928
20201029,SH513500
20201030,SH513100
20201030,SH518880
20201030,SH518800
20201030,SH513500
20201030,SZ159941
20201102,SH513100
20201102,SH518880
20201102,SH518800
20201102,SZ159928
20201102,SH513500
20201103,SH513100
20201103,SH518880
20201103,SH518800
20201103,SH513500
20201103,SZ159941
20201104,SH518880
20201104,SH518800
20201104,SH512990
20201104,SZ159962
20201105,SH518880
20201105,SH518800
20201105,SH512990
20201105,SZ159962
20201106,SH518880
20201106,SH518800
20201106,SH512990
20201106,SZ159966
20201106,SZ159967
20201109,SH518880
20201109,SH518800
20201109,SH512990
20201109,SZ159966
20201109,SZ159967
20201110,SH518880
20201110,SH518800
20201110,SH512990
20201110,SZ159966
20201111,SH510050
20201111,SH518880
20201111,SH518800
20201111,SZ159941
20201111,SH512760
20201112,SH510050
20201112,SH518880
20201112,SH518800
20201112,SZ159962
20201113,SH510050
20201113,SH518880
20201113,SH518800
20201113,SZ159962
20201116,SH510050
20201116,SH518880
20201116,SH518800
20201116,SZ159962
20201117,SH510050
20201117,SH518880
20201117,SH518800
20201117,SZ159962
20201118,SH510050
20201118,SH518880
20201118,SH518800
20201118,SZ159962
20201118,SH512750
20201119,SH510050
20201119,SH518880
20201119,SH518800
20201119,SZ159962
20201119,SH512750
20201120,SH510050
20201120,SH518880
20201120,SH518800
20201120,SZ159962
20201120,SH512750
20201123,SH510050
20201123,SH518880
20201123,SH518800
20201123,SZ159962
20201123,SH512750
20201124,SH510050
20201124,SH518880
20201124,SH518800
20201124,SH512750
20201125,SH510050
20201125,SH518880
20201125,SH512750
20201126,SH510050
20201126,SH518880
20201126,SZ159941
20201126,SH512750
20201127,SH510050
20201127,SH518880
20201127,SZ159941
20201127,SH512750
20201127,SZ159967
20201130,SH510050
20201130,SH518880
20201130,SZ159941
20201130,SZ159966
20201130,SZ159967
20201201,SH518880
20201201,SZ159941
20201201,SZ159966
20201201,SZ159967
20201202,SH510050
20201202,SH518880
20201202,SZ159941
20201202,SZ159966
20201202,SZ159967
20201203,SH510050
20201203,SH518880
20201203,SZ159941
20201203,SZ159966
20201203,SZ159967
20201204,SH510050
20201204,SH518880
20201204,SZ159941
20201204,SZ159966
20201204,SZ159967
20201207,SH510050
20201207,SH518880
20201207,SZ159941
20201207,SZ159966
20201207,SZ159967
20201208,SH510050
20201208,SH510500
20201208,SH518880
20201208,SZ159941
20201208,SZ159966
20201209,SH510900
20201209,SH510500
20201209,SH518880
20201209,SZ159941
20201209,SZ159966
20201210,SH510900
20201210,SH510500
20201210,SH518880
20201210,SH518800
20201210,SZ159941
20201211,SH510900
20201211,SH510500
20201211,SH518800
20201211,SZ159941
20201211,SZ159966
20201214,SH510900
20201214,SH510500
20201214,SH518800
20201214,SZ159941
20201214,SZ159966
20201215,SH510900
20201215,SH510500
20201215,SH518800
20201215,SZ159941
20201215,SZ159966
20201216,SH510900
20201216,SH510500
20201216,SH518800
20201216,SZ159941
20201216,SZ159966
20201217,SH510900
20201217,SH510500
20201217,SH518800
20201217,SZ159941
20201217,SZ159966
20201218,SH510900
20201218,SH510500
20201218,SH518800
20201218,SZ159941
20201218,SZ159966
20201221,SH510900
20201221,SH510500
20201221,SH518800
20201221,SZ159941
20201221,SZ159966
20201222,SH510900
20201222,SH510500
20201222,SH518800
20201222,SZ159941
20201222,SZ159966
20201223,SH510900
20201223,SH510500
20201223,SH518800
20201223,SZ159941
20201223,SZ159966
20201224,SH510900
20201224,SH510500
20201224,SH518800
20201224,SZ159941
20201224,SH510600
20201225,SH510900
20201225,SH510500
20201225,SH518800
20201225,SZ159941
20201225,SZ159966
20201228,SH510900
20201228,SH510500
20201228,SH518800
20201228,SZ159941
20201228,SZ159963
20201229,SH510900
20201229,SH510500
20201229,SH518800
20201229,SZ159941
20201229,SZ159967
20201230,SH510900
20201230,SH510500
20201230,SH518800
20201230,SZ159941
20201230,SZ159966
20201231,SH510900
20201231,SH510500
20201231,SH518800
20201231,SZ159941
20201231,SZ159967
20210104,SH510900
20210104,SH510500
20210104,SH518800
20210104,SZ159941
20210104,SH510600
20210105,SH510900
20210105,SH510500
20210105,SH518800
20210105,SZ159941
20210105,SH510600
20210106,SH510900
20210106,SH518800
20210106,SZ159941
20210106,SH510600
20210107,SH513100
20210107,SH518800
20210107,SZ159941
20210107,SH513900
20210108,SH513100
20210108,SZ159941
20210108,SZ159966
20210111,SH513100
20210111,SZ159941
20210111,SZ159966
20210112,SH513100
20210112,SZ159941
20210113,SH513100
20210113,SZ159941
20210113,SH513900
20210114,SH513100
20210114,SZ159941
20210114,SH513900
20210115,SH513100
20210115,SZ159941
20210115,SH513900
20210115,SZ159963
20210118,SH513100
20210118,SZ159941
20210118,SZ159963
20210119,SH513100
20210119,SZ159941
20210119,SZ159963
20210120,SH513100
20210120,SZ159941
20210120,SH513900
20210120,SH510600
20210120,SZ159985
20210121,SH513100
20210121,SZ159941
20210121,SH510600
20210121,SZ159963
20210121,SZ159985
20210122,SH513100
20210122,SZ159941
20210122,SH513900
20210122,SZ159963
20210122,SZ159985
20210125,SH510210
20210125,SH513100
20210125,SZ159941
20210125,SZ159985
20210126,SH510210
20210126,SH513100
20210126,SZ159941
20210126,SZ159985
20210127,SH510880
20210127,SH510210
20210127,SH513100
20210127,SZ159941
20210128,SH510880
20210128,SH510210
20210128,SH513100
20210128,SZ159941
20210128,SH513900
20210129,SH510880
20210129,SH513100
20210129,SH518800
20210129,SH513900
20210129,SZ159975
20210201,SH510880
20210201,SH513100
20210201,SZ159941
20210201,SZ159975
20210202,SH510880
20210202,SH513100
20210202,SH518800
20210202,SZ159941
20210202,SZ159975
20210203,SH510880
20210203,SH513100
20210203,SH518800
20210203,SZ159941
20210203,SZ159975
20210204,SH510880
20210204,SH513100
20210204,SH518800
20210204,SZ159941
20210205,SH513100
20210205,SH512660
20210205,SH510350
20210205,SH512710
20210205,SH512670
20210208,SH510880
20210208,SH513100
20210208,SH518800
20210208,SZ159941
20210208,SH510350
20210209,SH510880
20210209,SH513100
20210209,SH518800
20210209,SZ159941
20210209,SH510350
20210210,SH510880
20210210,SH513100
20210210,SH518800
20210210,SH510350
20210218,SH510880
20210218,SH518800
20210219,SH510880
20210219,SH518800
20210222,SH518800
20210222,SZ159967
20210222,SH512710
20210222,SH512670
20210222,SZ159975
20210223,SH510880
20210223,SH513100
20210223,SH510350
20210223,SZ159975
20210224,SH510880
20210224,SH513100
20210224,SH510350
20210224,SZ159967
20210224,SZ159975
20210225,SZ159915
20210225,SZ159928
20210225,SH512690
20210225,SH512170
20210225,SZ159967
20210226,SZ159949
20210226,SH513050
20210226,SH512690
20210226,SH512170
20210226,SZ159967
20210301,SH510880
20210301,SH510630
20210301,SH510350
20210301,SH512690
20210301,SH512170
20210302,SH510880
20210302,SH518800
20210302,SH512400
20210302,SH510350
20210302,SH512170
20210303,SH518800
20210303,SH510350
20210303,SZ159975
20210304,SH510630
20210304,SZ159949
20210304,SH512770
20210304,SH512690
20210304,SH515700
20210305,SH510410
20210305,SH518800
20210305,SH515700
20210308,SH512660
20210308,SH512680
20210308,SH512400
20210308,SZ159958
20210308,SH512170
20210309,SH510150
20210309,SZ159928
20210309,SH512010
20210309,SH513050
20210309,SH512690
20210310,SH512660
20210310,SH512400
20210310,SH512710
20210310,SH512670
20210310,SZ159995
20210311,SH512660
20210311,SH512680
20210311,SH512710
20210311,SH512670
20210312,SH518800
20210312,SZ159934
20210312,SH512660
20210312,SH512680
20210312,SH512710
20210315,SZ159934
20210315,SH512690
20210315,SH512760
20210315,SH512670
20210315,SZ159995
20210316,SZ159934
20210316,SZ159937
20210316,SH512660
20210316,SH512670
20210316,SZ159995
20210317,SZ159934
20210317,SZ159937
20210317,SZ159975
20210318,SZ159934
20210318,SZ159937
20210318,SZ159975
20210319,SZ159934
20210319,SZ159937
20210319,SH515680
20210319,SZ159975
20210322,SZ159934
20210322,SZ159937
20210322,SH512710
20210322,SZ159975
20210322,SH515700
20210323,SZ159934
20210323,SZ159937
20210323,SH512710
20210323,SZ159975
20210323,SH515700
20210324,SH510410
20210324,SZ159934
20210324,SH512400
20210324,SH512710
20210324,SH515700
20210325,SZ159934
20210325,SZ159937
20210325,SH513050
20210325,SH512400
20210325,SH512710
20210326,SH510880
20210326,SH513100
20210326,SZ159934
20210326,SZ159937
20210326,SH512710
20210329,SH510880
20210329,SH513100
20210329,SH518880
20210329,SZ159934
20210329,SH512480
20210330,SH513100
20210330,SH518880
20210330,SZ159937
20210330,SH512480
20210330,SH515700
20210331,SH513100
20210331,SH518880
20210331,SZ159937
20210331,SH512480
20210331,SH515700
20210401,SH510880
20210401,SH513100
20210401,SH518880
20210401,SZ159937
20210401,SH512480
20210402,SH510880
20210402,SH513100
20210402,SH518880
20210402,SH518800
20210402,SH512170
20210406,SH510880
20210406,SH513100
20210406,SH518880
20210406,SH518800
20210406,SH512170
20210407,SH510880
20210407,SH513100
20210407,SH518880
20210407,SH518800
20210407,SH512170
20210408,SH510880
20210408,SH513100
20210408,SH518880
20210408,SH518800
20210408,SH512170
20210409,SH510880
20210409,SH513100
20210409,SH518880
20210409,SH518800
20210409,SH512170
20210412,SZ159901
20210412,SH510880
20210412,SH513100
20210412,SH518880
20210412,SH518800
20210413,SZ159901
20210413,SH510880
20210413,SH513100
20210413,SH518880
20210413,SH518800
20210414,SZ159901
20210414,SH510880
20210414,SH513100
20210414,SH518880
20210414,SH518800
20210415,SZ159901
20210415,SH510880
20210415,SH513100
20210415,SH518880
20210415,SH518800
20210416,SZ159901
20210416,SH510880
20210416,SH513100
20210416,SH518880
20210416,SH518800
20210419,SH510880
20210419,SH513100
20210419,SH518880
20210419,SH518800
20210419,SH512170
20210420,SH510880
20210420,SH513100
20210420,SH518880
20210420,SH518800
20210420,SH512170
20210421,SH510880
20210421,SH513100
20210421,SH518880
20210421,SH518800
20210421,SH512710
20210422,SH510880
20210422,SH513100
20210422,SH518880
20210422,SH518800
20210422,SH512710
20210423,SH513100
20210423,SH518880
20210423,SH518800
20210423,SZ159941
20210423,SH512710
20210426,SH510630
20210426,SH513100
20210426,SH518880
20210426,SH518800
20210426,SZ159941
20210427,SH510630
20210427,SH513100
20210427,SZ159941
20210427,SH512710
20210427,SZ159975
20210428,SH510630
20210428,SH513100
20210428,SZ159941
20210428,SH512710
20210428,SZ159975
20210429,SH510630
20210429,SH513100
20210429,SZ159941
20210429,SZ159975
20210430,SH513100
20210430,SZ159941
20210430,SH512710
20210430,SZ159975
20210506,SH513100
20210506,SZ159941
20210506,SH512710
20210506,SZ159975
20210507,SZ159901
20210507,SH513100
20210507,SZ159941
20210507,SH512710
20210507,SZ159975
20210510,SH513100
20210510,SZ159941
20210510,SH512480
20210510,SH512710
20210510,SZ159975
20210511,SH513100
20210511,SH518800
20210511,SZ159941
20210511,SH513050
20210511,SH512480
20210512,SH513100
20210512,SH518800
20210512,SZ159941
20210512,SH512710
20210512,SZ159975
20210513,SH513100
20210513,SH518800
20210513,SH513500
20210513,SZ159941
20210513,SH512710
20210514,SH513100
20210514,SH518800
20210514,SH513500
20210514,SZ159941
20210514,SH512710
20210517,SH513100
20210517,SH518800
20210517,SH513500
20210517,SH512690
20210517,SH512710
20210518,SH513100
20210518,SH518880
20210518,SH518800
20210518,SH513500
20210518,SH512690
20210519,SH518880
20210519,SH518800
20210519,SH513500
20210519,SH512690
20210519,SH515880
20210520,SH518880
20210520,SH518800
20210520,SH513500
20210520,SH512690
20210520,SH515220
20210521,SH518880
20210521,SH518800
20210521,SH513500
20210521,SH515880
20210521,SZ159981
20210524,SH518880
20210524,SH518800
20210524,SH513500
20210524,SZ159962
20210524,SH515880
20210525,SH518880
20210525,SH518800
20210525,SH513500
20210525,SZ159962
20210525,SH515880
20210526,SH518880
20210526,SH518800
20210526,SH513500
20210526,SZ159941
20210526,SH515880
20210527,SH518880
20210527,SH518800
20210527,SH513500
20210527,SZ159941
20210527,SH515880
20210528,SH518880
20210528,SH518800
20210528,SH513500
20210528,SZ159941
20210528,SH515880
20210531,SH510150
20210531,SH518880
20210531,SH518800
20210531,SZ159934
20210531,SH513500
20210601,SH510150
20210601,SH518880
20210601,SH518800
20210601,SH513500
20210601,SZ159941
20210602,SH513100
20210602,SH518880
20210602,SH518800
20210602,SH513500
20210602,SZ159941
20210603,SH518880
20210603,SH518800
20210603,SZ159934
20210603,SH513500
20210603,SZ159941
20210604,SH518880
20210604,SH518800
20210604,SZ159934
20210604,SH513500
20210604,SZ159941
20210607,SH518880
20210607,SH518800
20210607,SZ159934
20210607,SH513500
20210607,SZ159941
20210608,SH518880
20210608,SZ159934
20210608,SH513500
20210608,SZ159941
20210608,SH512690
